"","YearPlanted","Variety","acres","Lag.Phase.G.Vine","Pick.Weight.Grams","Year","VineyardCode","Vineyard","Plants","Row.Spacing","Av.Bunch.Weight.Grams","Clust.per.Vine","Spurs.per.Block","Berries.per.Cluster","Row","Av.Berry.Weight.Grams","Av.Berry.Weight.Grams.1","Av.Bunch.Weight.Grams.1","Lag.Estimate.t","Berry.Veraison.Estimate.Kg","Bunch.Veraison.Estimate.Kg","Bunch.Veraison.Estimate.Kg.1","X2007.Actual","Percentage","Notes","Veraison.Estimate","X2008.Actual","PhenoEvent","phenologyDate","BlockID","rootstock","clone","OriginalVineyardBlocks","OriginalBlockName","vineyard"
"1112",1993,"Gamay Noir",0.46,4300,NA,"2003","QGV","Quails Gate",500,"3.0 x 1.2","76g",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-29,"F4B8",NA,NA,NA,NA,NA
"1113",1993,"Gamay Noir",2.22,4600,NA,"2003","QGV","Quails Gate",2418,"3.0 x 1.2","84g",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-29,"F4B9",NA,NA,NA,NA,NA
"1114",1990,"Pinot Noir",1.73,2750,NA,"2003","QGV","Quails Gate",2093,"2.4 x 1.3","82g",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-05-02,"F4B10",NA,NA,NA,NA,NA
"1115",1997,"Chardonnay",2.18,2600,NA,"2003","QGV","Quails Gate",3000,"2.0 x 1.4","86g",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-28,"F5B1",NA,NA,NA,NA,NA
"1116",1997,"Chardonnay",2.18,3325,NA,"2003","QGV","Quails Gate",3000,"2.0 x 1.4","90g",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-28,"F5B2",NA,NA,NA,NA,NA
"1117",1997,"Chardonnay",2.18,2850,NA,"2003","QGV","Quails Gate",3000,"2.0 x 1.4","78g",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-28,"F5B3",NA,NA,NA,NA,NA
"1118",1997,"Chardonnay",0.73,NA,NA,"2003","QGV","Quails Gate",1000,"2.0 x 1.4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-28,"F5B4",NA,NA,NA,NA,NA
"1119",1997,"Pinot Noir",1.43,1750,NA,"2003","QGV","Quails Gate",2450,"2.0 x 1.1","80g",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-05-02,"F5B5",NA,NA,NA,NA,NA
"1120",1997,"Pinot Noir",1.87,2200,NA,"2003","QGV","Quails Gate",3200,"2.0 x 1.1","92g",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-05-02,"F5B6",NA,NA,NA,NA,NA
"1121",1997,"Cab Sauvignon",1.25,3800,NA,"2003","QGV","Quails Gate",1716,"2.0 x 1.4","80g",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-05-04,"F5B7",NA,NA,NA,NA,NA
"1122",1994,"Gewurztraminer",0.52,2200,NA,"2003","QGV","Quails Gate",632,"2.4 x 1.3","76g",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-30,"F5B8",NA,NA,NA,NA,NA
"1123",1989,"Gewurztraminer",1.26,2700,NA,"2003","QGV","Quails Gate",1526,"2.4 x 1.3","78g",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2003-04-30,"F5B9",NA,NA,NA,NA,NA
"1124",1994,"Cabernet Franc",0.28,1345,NA,"2004","QGV","Quails Gate",275,"2.4 x 1.2","44.8",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-23,"F1B1",NA,NA,NA,NA,NA
"1125",1994,"Merlot",0.91,2172,NA,"2004","QGV","Quails Gate",1515,"2.4 x 1.2","80.4",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-23,"F1B1",NA,NA,NA,NA,NA
"1126",1996,"Chardonnay",1.98,684,NA,"2004","QGV","Quails Gate",4000,"2.0 x 1.0","36",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-19,"F1B2",NA,NA,NA,NA,NA
"1127",1982,"Optima",4.48,2400,NA,"2004","QGV","Quails Gate",4833,"2.7 x 1.3","68.5",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-26,"F1B3",NA,NA,NA,NA,NA
"1128",1982,"Riesling",5.13,4302,NA,"2004","QGV","Quails Gate",5536,"2.7 x 1.3","102.4",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F1B4",NA,NA,NA,NA,NA
"1129",1997,"Pinot Blanc",4.5,2420,NA,"2004","QGV","Quails Gate",6191,"2.1 x 1.4","86.4",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-22,"F1B5",NA,NA,NA,NA,NA
"1130",1997,"Sauvignon Blanc",1.82,1995,NA,"2004","QGV","Quails Gate",2500,"2.1 x 1.4","73.8",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-26,"F1B6",NA,NA,NA,NA,NA
"1131",1987,"Riesling",2.86,3830,NA,"2004","QGV","Quails Gate",3078,"2.7 x 1.3","95.7",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-23,"F2B1",NA,NA,NA,NA,NA
"1132",1998,"Merlot",3.27,1970,NA,"2004","QGV","Quails Gate",4500,"2.1 x 1.4","78.8",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F2B2",NA,NA,NA,NA,NA
"1133",1987,"Chardonnay",1.42,3140,NA,"2004","QGV","Quails Gate",1532,"2.7 x 1.3","87.2",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-24,"F2B4",NA,NA,NA,NA,NA
"1134",1993,"Chardonnay",0.48,3986,NA,"2004","QGV","Quails Gate",800,"2.4 x 1.2","97.2",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-24,"F2B5",NA,NA,NA,NA,NA
"1135",1997,"Chenin Blanc",4.72,3225,NA,"2004","QGV","Quails Gate",6500,"2.1 x 1.4","119.4",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-19,"F2B6",NA,NA,NA,NA,NA
"1136",1998,"Merlot",3.27,2630,NA,"2004","QGV","Quails Gate",4500,"2.1 x 1.4","84.8",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F2B7",NA,NA,NA,NA,NA
"1137",1998,"Gamay Noir",0.91,2804,NA,"2004","QGV","Quails Gate",1257,"2.1 x 1.4","103",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-15,"F2B9",NA,NA,NA,NA,NA
"1138",19975,"Chenin Blanc",1.93,2314,NA,"2004","QGV","Quails Gate",1373,"3.0 x 2.1","121.7",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-19,"F3B1",NA,NA,NA,NA,NA
"1139",1965,"Foch",1.25,NA,NA,"2004","QGV","Quails Gate",780,"3.1 x 2.1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-13,"F3B2",NA,NA,NA,NA,NA
"1140",1996,"Pinot Noir",2.47,1765,NA,"2004","QGV","Quails Gate",5000,"2.0 x 1.0","63",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-26,"F3B3",NA,NA,NA,NA,NA
"1141",1996,"Chardonnay",2.47,2651,NA,"2004","QGV","Quails Gate",5000,"2.0 x 1.0","106",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-19,"F3B4",NA,NA,NA,NA,NA
"1142",1990,"Pinot Noir",0.91,4473,NA,"2004","QGV","Quails Gate",1103,"2.4 x 1.3","111.8",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F3B5",NA,NA,NA,NA,NA
"1143",1987,"Pinot Noir",0.5,2197,NA,"2004","QGV","Quails Gate",600,"2.4 x 1.3","91.5",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F3B6",NA,NA,NA,NA,NA
"1144",1987,"Pinot Noir",0.96,5100,NA,"2004","QGV","Quails Gate",1160,"2.4 x 1.3","110.8",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F3B7",NA,NA,NA,NA,NA
"1145",1975,"Pinot Noir",0.54,3385,NA,"2004","QGV","Quails Gate",631,"2.4 x 1.3","130.1",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F3B8",NA,NA,NA,NA,NA
"1146",1982,"Riesling",2.23,3340,NA,"2004","QGV","Quails Gate",2614,"2.4 x 1.3","74.2",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-24,"F4B1",NA,NA,NA,NA,NA
"1147",1975,"Riesling",1.01,NA,NA,"2004","QGV","Quails Gate",711,"3.0 x 2.1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-24,"F4B2",NA,NA,NA,NA,NA
"1148",1990,"Pinot Noir",2.71,3245,NA,"2004","QGV","Quails Gate",3279,"2.4 x 1.3","69",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F4B3",NA,NA,NA,NA,NA
"1149",1965,"Foch",1.6,NA,NA,"2004","QGV","Quails Gate",1339,"3.0 x 2.1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-13,"F4B4",NA,NA,NA,NA,NA
"1150",NA,"Cab Sauvignon",NA,NA,NA,"2004","QGV","Quails Gate",NA,"2.1 x 1.2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-10,"F4B5",NA,NA,NA,NA,NA
"1151",1997,"Cab Sauvignon",1.38,1952,NA,"2004","QGV","Quails Gate",1900,"2.0 x 1.4","78.1",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-27,"F4B6",NA,NA,NA,NA,NA
"1152",1993,"Gamay Noir",0.46,4010,NA,"2004","QGV","Quails Gate",500,"3.0 x 1.2","118",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-15,"F4B7",NA,NA,NA,NA,NA
"1153",1993,"Gamay Noir",0.46,4905,NA,"2004","QGV","Quails Gate",500,"3.0 x 1.2","104",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-15,"F4B8",NA,NA,NA,NA,NA
"1154",1993,"Gamay Noir",2.22,5200,NA,"2004","QGV","Quails Gate",2418,"3.0 x 1.2","124",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-15,"F4B9",NA,NA,NA,NA,NA
"1155",1990,"Pinot Noir",1.73,3208,NA,"2004","QGV","Quails Gate",2093,"2.4 x 1.3","80.2",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-25,"F4B10",NA,NA,NA,NA,NA
"1156",NA,"Pinot Noir",NA,NA,NA,"2004","QGV","Quails Gate",NA,"2.1 x 1.1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-14,"F4B11",NA,NA,NA,NA,NA
"1157",1997,"Chardonnay",2.18,1570,NA,"2004","QGV","Quails Gate",3000,"2.0 x 1.4","74.7",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-21,"F5B1",NA,NA,NA,NA,NA
"1158",1997,"Chardonnay",2.18,1460,NA,"2004","QGV","Quails Gate",3000,"2.0 x 1.4","73",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-21,"F5B2",NA,NA,NA,NA,NA
"1159",1997,"Chardonnay",2.18,2252,NA,"2004","QGV","Quails Gate",3000,"2.0 x 1.4","80.4",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-21,"F5B3",NA,NA,NA,NA,NA
"1160",1997,"Chardonnay",0.73,2460,NA,"2004","QGV","Quails Gate",1000,"2.0 x 1.4","102",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-21,"F5B4",NA,NA,NA,NA,NA
"1161",1997,"Pinot Noir",1.43,2445,NA,"2004","QGV","Quails Gate",2450,"2.0 x 1.1","76.4",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-26,"F5B5",NA,NA,NA,NA,NA
"1162",1997,"Pinot Noir",1.87,2990,NA,"2004","QGV","Quails Gate",3200,"2.0 x 1.1","83",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-26,"F5B6",NA,NA,NA,NA,NA
"1163",1997,"Cab Sauvignon",1.25,3055,NA,"2004","QGV","Quails Gate",1716,"2.0 x 1.4","89.8",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-27,"F5B7",NA,NA,NA,NA,NA
"1164",1994,"Gewurztraminer",0.52,NA,NA,"2004","QGV","Quails Gate",632,"2.4 x 1.3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-24,"F5B8",NA,NA,NA,NA,NA
"1165",1989,"Gewurztraminer",1.26,NA,NA,"2004","QGV","Quails Gate",1526,"2.4 x 1.3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-24,"F5B9",NA,NA,NA,NA,NA
"1166",NA,"Merlot",NA,NA,NA,"2004","QGV","Quails Gate",NA,"","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-10,"F6B1",NA,NA,NA,NA,NA
"1167",NA,"Merlot",NA,NA,NA,"2004","QGV","Quails Gate",NA,"","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2004-04-10,"F6B2",NA,NA,NA,NA,NA
"1168",1994,"Merlot",0.91,1960,NA,"2005","QGV","Quails Gate",1515,"2.4 x 1.2","59.3",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F1B1",NA,NA,NA,NA,NA
"1169",1996,"Chardonnay",1.98,324,NA,"2005","QGV","Quails Gate",4000,"2.0 x 1.0","24.9",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F1B2",NA,NA,NA,NA,NA
"1170",1982,"Optima",4.48,818,NA,"2005","QGV","Quails Gate",4833,"2.7 x 1.3","48.1",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-27,"F1B3",NA,NA,NA,NA,NA
"1171",1982,"Riesling",5.13,1395,NA,"2005","QGV","Quails Gate",5536,"2.7 x 1.3","55.8",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-27,"F1B4",NA,NA,NA,NA,NA
"1172",1997,"Pinot Blanc",4.5,1655,NA,"2005","QGV","Quails Gate",6191,"2.1 x 1.4","87.1",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F1B5",NA,NA,NA,NA,NA
"1173",1997,"Sauvignon Blanc",1.82,996,NA,"2005","QGV","Quails Gate",2500,"2.1 x 1.4","55.3",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F1B6",NA,NA,NA,NA,NA
"1174",1987,"Riesling",2.86,2384,NA,"2005","QGV","Quails Gate",3078,"2.7 x 1.3","61.1",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F2B1",NA,NA,NA,NA,NA
"1175",1998,"Merlot",3.27,1500,NA,"2005","QGV","Quails Gate",4500,"2.1 x 1.4","78.9",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F2B2",NA,NA,NA,NA,NA
"1176",1975,"Chasselas",2.45,3115,NA,"2005","QGV","Quails Gate",1590,"3.0 x 2.1","103.8",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F2B3",NA,NA,NA,NA,NA
"1177",1987,"Chardonnay",1.42,3410,NA,"2005","QGV","Quails Gate",1532,"2.7 x 1.3","71",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F2B4",NA,NA,NA,NA,NA
"1178",1993,"Chardonnay",0.48,3020,NA,"2005","QGV","Quails Gate",800,"2.4 x 1.2","62.9",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F2B5",NA,NA,NA,NA,NA
"1179",1997,"Chenin Blanc",4.72,1425,NA,"2005","QGV","Quails Gate",6500,"2.1 x 1.4","118.7",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F2B6",NA,NA,NA,NA,NA
"1180",1998,"Merlot",3.27,1768,NA,"2005","QGV","Quails Gate",4500,"2.1 x 1.4","93",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F2B7",NA,NA,NA,NA,NA
"1181",1998,"Merlot",1.16,1390,NA,"2005","QGV","Quails Gate",1600,"2.1 x 1.4","69.5",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F2B8",NA,NA,NA,NA,NA
"1182",1998,"Gamay Noir",0.91,2172,NA,"2005","QGV","Quails Gate",1257,"2.1 x 1.4","94.4",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-25,"F2B9",NA,NA,NA,NA,NA
"1183",1965,"Foch",1.25,2404,NA,"2005","QGV","Quails Gate",780,"3.1 x 2.1","24",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-22,"F3B2",NA,NA,NA,NA,NA
"1184",1996,"Pinot Noir",2.47,1335,NA,"2005","QGV","Quails Gate",5000,"2.0 x 1.0","63.5",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F3B3",NA,NA,NA,NA,NA
"1185",1996,"Chardonnay",2.47,1784,NA,"2005","QGV","Quails Gate",5000,"2.0 x 1.0","99.1",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F3B4",NA,NA,NA,NA,NA
"1186",1990,"Pinot Noir",0.91,1614,NA,"2005","QGV","Quails Gate",1103,"2.4 x 1.3","64.5",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F3B5",NA,NA,NA,NA,NA
"1187",1987,"Pinot Noir",0.5,1780,NA,"2005","QGV","Quails Gate",600,"2.4 x 1.3","71.2",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F3B6",NA,NA,NA,NA,NA
"1188",1987,"Pinot Noir",0.96,1810,NA,"2005","QGV","Quails Gate",1160,"2.4 x 1.3","62.4",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F3B7",NA,NA,NA,NA,NA
"1189",1975,"Pinot Noir",0.54,2136,NA,"2005","QGV","Quails Gate",631,"2.4 x 1.3","76.2",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F3B8",NA,NA,NA,NA,NA
"1190",1982,"Riesling",2.23,1390,NA,"2005","QGV","Quails Gate",2614,"2.4 x 1.3","51.4",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-27,"F4B1",NA,NA,NA,NA,NA
"1191",1990,"Pinot Noir",2.71,1100,NA,"2005","QGV","Quails Gate",3279,"2.4 x 1.3","55",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F4B3",NA,NA,NA,NA,NA
"1192",1965,"Foch",1.6,5010,NA,"2005","QGV","Quails Gate",1339,"3.0 x 2.1","42",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-22,"F4B4",NA,NA,NA,NA,NA
"1193",2003,"Cab Sauvignon",2.46,816,NA,"2005","QGV","Quails Gate",3920,"2.1 x 1.2","68",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-25,"F4B5",NA,NA,NA,NA,NA
"1194",1997,"Cab Sauvignon",1.38,1040,NA,"2005","QGV","Quails Gate",1900,"2.0 x 1.4","33.5",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F4B6",NA,NA,NA,NA,NA
"1195",1990,"Pinot Noir",1.73,2369,NA,"2005","QGV","Quails Gate",2093,"2.4 x 1.3","81.6",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F4B10",NA,NA,NA,NA,NA
"1196",2003,"Pinot Noir",1.46,2148,NA,"2005","QGV","Quails Gate",2600,"2.1 x 1.1","97.6",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-22,"F4B11",NA,NA,NA,NA,NA
"1197",1997,"Chardonnay",2.18,2392,NA,"2005","QGV","Quails Gate",3000,"2.0 x 1.4","108.7",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F5B1",NA,NA,NA,NA,NA
"1198",1997,"Chardonnay",2.18,1808,NA,"2005","QGV","Quails Gate",3000,"2.0 x 1.4","78.6",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F5B2",NA,NA,NA,NA,NA
"1199",1997,"Chardonnay",2.18,2127,NA,"2005","QGV","Quails Gate",3000,"2.0 x 1.4","81.8",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F5B3",NA,NA,NA,NA,NA
"1200",1997,"Chardonnay",0.73,1920,NA,"2005","QGV","Quails Gate",1000,"2.0 x 1.4","76.8",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-23,"F5B4",NA,NA,NA,NA,NA
"1201",1997,"Pinot Noir",1.43,1805,NA,"2005","QGV","Quails Gate",2450,"2.0 x 1.1","78.3",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F5B5",NA,NA,NA,NA,NA
"1202",1997,"Pinot Noir",1.87,1250,NA,"2005","QGV","Quails Gate",3200,"2.0 x 1.1","62.5",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-24,"F5B6",NA,NA,NA,NA,NA
"1203",1997,"Cab Sauvignon",1.25,1515,NA,"2005","QGV","Quails Gate",1716,"2.0 x 1.4","58.2",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-25,"F5B7",NA,NA,NA,NA,NA
"1204",1994,"Gewurztraminer",0.52,1610,NA,"2005","QGV","Quails Gate",632,"2.4 x 1.3","44.7",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F5B8",NA,NA,NA,NA,NA
"1205",1989,"Gewurztraminer",1.26,1836,NA,"2005","QGV","Quails Gate",1526,"2.4 x 1.3","48.2",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-26,"F5B9",NA,NA,NA,NA,NA
"1206",2003,"Merlot",2.2,602,NA,"2005","QGV","Quails Gate",4100,"2.1 x 1.1","43",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-22,"F6B1",NA,NA,NA,NA,NA
"1207",2003,"Merlot",2.2,1380,NA,"2005","QGV","Quails Gate",4163,"2.1 x 1.1","76.6",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2005-04-22,"F6B2",NA,NA,NA,NA,NA
"1208",1994,"Merlot",0.91,4000,NA,"2006","QGV","Quails Gate",1515,"2.4 x 1.2","166.6",24,"9-12 spurs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2006-04-25,"F1B1",NA,NA,NA,NA,NA
"1209",1996,"Chardonnay",1.98,1050,NA,"2006","QGV","Quails Gate",4000,"2.0 x 1.0","58.3",18,"9-12 spurs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2006-04-25,"F1B2",NA,NA,NA,NA,NA
