"","company","vineyard","block","variety","year","month","day","event","notes"
"5649","Arterra","HMV","T","Gewurztraminer",2004,"Jun","18","Bloom","Own"
"5650","Arterra","Bullpine","A","Merlot",2003,"Jun","14","Bloom","Own"
"5655","Arterra","McIntyre","A","Riesling",2004,"Jun","9","Bloom","Own"
"5656","Arterra","McIntyre","B","Riesling",2004,"Jun","9","Bloom","Own"
"5657","Arterra","McIntyre","C","Riesling",2004,"Jun","9","Bloom","Own"
"5658","Arterra","McIntyre","D","Chenin Blanc",2004,"Jun","8","Bloom","Own"
"5659","Arterra","McIntyre","E","Sauvignon Blanc",2004,"Jun","7","Bloom","Own"
"5660","Arterra","McIntyre","F","Sauvignon Blanc",2004,"Jun","7","Bloom","Own"
"5661","Arterra","McIntyre","G","Gewurztraminer",2004,"Jun","8","Bloom","Own"
"5662","Arterra","McIntyre","H","Pinot Gris",2004,"Jun","8","Bloom","Own"
"5663","Arterra","McIntyre","I","Pinot Blanc",2004,"Jun","10","Bloom","Own"
"5664","Arterra","McIntyre","J","Chardonnay",2004,"Jun","5","Bloom","Own"
"5665","Arterra","McIntyre","K","Petit Verdot",2004,"Jun","12","Bloom","Own"
"5666","Arterra","McIntyre","L","Malbec",2004,"Jun","9","Bloom","Own"
"5667","Arterra","McIntyre","M","Cabernet Franc",2004,"Jun","12","Bloom","Own"
"5668","Arterra","Bullpine","B","Merlot",2003,"Jun","14","Bloom","Own"
"5669","Arterra","McIntyre","O","Pinot Noir",2004,"Jun","6","Bloom","Own"
"5670","Arterra","McIntyre","P","Shiraz",2004,"Jun","12","Bloom","Own"
"5671","Arterra","McIntyre","Q","Cabernet Sauvignon",2004,"Jun","12","Bloom","Own"
"5672","Arterra","Bullpine","C","Merlot",2003,"Jun","14","Bloom","Own"
"5673","Arterra","Nk_Mip","B","Cabernet Sauvignon",2004,"Jun","3","Bloom","Own"
"5680","Arterra","Whitetail","A","Semillon",2003,"Jun","16","Bloom","Own"
"5681","Arterra","Whitetail","B","Semillon",2003,"Jun","16","Bloom","Own"
"5682","Arterra","Whitetail","C","Chardonnay",2004,"Jun","10","Bloom","Own"
"5683","Arterra","Whitetail","D","Sauvignon Blanc",2004,"Jun","5","Bloom","Own"
"5684","Arterra","Whitetail","E","Sauvignon Blanc",2004,"Jun","5","Bloom","Own"
"5685","Arterra","Whitetail","F","Cabernet Sauvignon",2004,"Jun","10","Bloom","Own"
"5686","Arterra","Bullpine","D","Merlot",2003,"Jun","14","Bloom","Own"
"5687","Arterra","Whitetail","H","Pinotage",2004,"Jun","4","Bloom","Own"
"5688","Arterra","Whitetail","I","Gewurztraminer",2004,"Jun","4","Bloom","Own"
"5689","Arterra","Whitetail","J","Riesling",2004,"Jun","10","Bloom","Own"
"5690","Arterra","Whitetail","K","Gewurztraminer",2004,"Jun","4","Bloom","Own"
"5691","Arterra","Whitetail","L","Riesling",2004,"Jun","10","Bloom","Own"
"5692","Arterra","Whitetail","M","Riesling",2004,"Jun","10","Bloom","Own"
"5693","Arterra","Whitetail","N","Pinot Blanc",2004,"Jun","5","Bloom","Own"
"5694","Arterra","Whitetail","O","Sauvignon Blanc",2004,"Jun","6","Bloom","Own"
"5695","Arterra","Whitetail","P","Pinot Gris",2004,"Jun","6","Bloom","Own"
"5702","Arterra","Bullpine","F","Merlot",2003,"Jun","14","Bloom","Own"
"5703","Arterra","Bullpine","G","Merlot",2003,"Jun","14","Bloom","Own"
"5716","Arterra","Bullpine","K","Merlot",2003,"Jun","14","Bloom","Own"
"5722","Arterra","Bullpine","O","Merlot",2003,"Jun","14","Bloom","Own"
"5729","Arterra","Bullpine","U","Merlot",2003,"Jun","14","Bloom","Own"
"5733","Arterra","Bullpine","Z1","Merlot",2003,"Jun","14","Bloom","Own"
"5746","Arterra","Bullpine","E","Shiraz",2005,"Jun","9","Bloom","Own"
"5748","Arterra","McIntyre","N","Merlot",2003,"Jun","14","Bloom","Own"
"5749","Arterra","Bullpine","H","Shiraz",2005,"Jun","6","Bloom","Own"
"5750","Arterra","Bullpine","I","Viognier",2005,"Jun","3","Bloom","Own"
"5751","Arterra","Bullpine","J","Chardonnay",2005,"Jun","1","Bloom","Own"
"5753","Arterra","Bullpine","L","Shiraz",2005,"Jun","9","Bloom","Own"
"5754","Arterra","Bullpine","M","Chardonnay",2005,"Jun","1","Bloom","Own"
"5755","Arterra","Bullpine","N","Pinot Noir",2005,"Jun","2","Bloom","Own"
"5757","Arterra","Bullpine","P","Cabernet Sauvignon",2005,"Jun","3","Bloom","Own"
"5758","Arterra","Bullpine","R","Chardonnay",2005,"May","31","Bloom","Own"
"5759","Arterra","Bullpine","S","Cabernet Sauvignon",2005,"Jun","6","Bloom","Own"
"5760","Arterra","Bullpine","T","Cabernet Sauvignon",2005,"Jun","2","Bloom","Own"
"5762","Arterra","Bullpine","V","Cabernet Sauvignon",2005,"Jun","3","Bloom","Own"
"5763","Arterra","Bullpine","W","Cabernet Sauvignon",2005,"Jun","2","Bloom","Own"
"5764","Arterra","Bullpine","X","Pinot Noir",2005,"Jun","1","Bloom","Own"
"5765","Arterra","Bullpine","Y","Sauvignon Blanc",2005,"Jun","2","Bloom","Own"
"5767","Arterra","Bullpine","Z2","Pinot Noir",2005,"Jun","3","Bloom","Own"
"5768","Arterra","Bullpine","Z3","Sauvignon Blanc",2005,"Jun","2","Bloom","Own"
"5769","Arterra","HMV","A1","Ehrenfelser",2005,"Jun","20","Bloom","Own"
"5770","Arterra","HMV","A2","Ehrenfelser",2005,"Jun","20","Bloom","Own"
"5771","Arterra","HMV","B","Pinot Blanc",2005,"Jun","20","Bloom","Own"
"5772","Arterra","HMV","C","Pinot Blanc",2005,"Jun","20","Bloom","Own"
"5773","Arterra","HMV","D","Ehrenfelser",2005,"Jun","20","Bloom","Own"
"5774","Arterra","HMV","E","Pinot Blanc",2005,"Jun","20","Bloom","Own"
"5775","Arterra","HMV","F2","Chardonnay",2005,"Jun","20","Bloom","Own"
"5776","Arterra","HMV","G2","Gewurztraminer",2005,"Jun","20","Bloom","Own"
"5777","Arterra","HMV","H","Chardonnay",2005,"Jun","20","Bloom","Own"
"5778","Arterra","HMV","I","Chardonnay",2005,"Jun","20","Bloom","Own"
"5779","Arterra","HMV","J1","Chardonnay",2005,"Jun","20","Bloom","Own"
"5780","Arterra","HMV","J2","Chardonnay",2005,"Jun","20","Bloom","Own"
"5781","Arterra","HMV","K","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5782","Arterra","HMV","L","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5783","Arterra","HMV","M","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5784","Arterra","HMV","N1","Gamay Noir",2005,"Jun","28","Bloom","Own"
"5785","Arterra","HMV","N2","Gamay Noir",2005,"Jun","28","Bloom","Own"
"5786","Arterra","HMV","O1","Pinot Noir",2005,"Jun","28","Bloom","Own"
"5787","Arterra","HMV","O2","Pinot Noir",2005,"Jun","28","Bloom","Own"
"5788","Arterra","HMV","P1","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5789","Arterra","HMV","P2","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5790","Arterra","HMV","Q","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5791","Arterra","HMV","R","Pinot Blanc",2005,"Jun","25","Bloom","Own"
"5792","Arterra","HMV","S","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5793","Arterra","HMV","T","Gewurztraminer",2005,"Jun","25","Bloom","Own"
"5799","Arterra","McIntyre","A","Riesling",2005,"Jun","15","Bloom","Own"
"5800","Arterra","McIntyre","B","Riesling",2005,"Jun","15","Bloom","Own"
"5801","Arterra","McIntyre","C","Riesling",2005,"Jun","14","Bloom","Own"
"5802","Arterra","McIntyre","D","Chenin Blanc",2005,"Jun","14","Bloom","Own"
"5803","Arterra","McIntyre","E","Sauvignon Blanc",2005,"Jun","12","Bloom","Own"
"5804","Arterra","McIntyre","F","Sauvignon Blanc",2005,"Jun","12","Bloom","Own"
"5805","Arterra","McIntyre","G","Gewurztraminer",2005,"Jun","12","Bloom","Own"
"5806","Arterra","McIntyre","H","Pinot Gris",2005,"Jun","8","Bloom","Own"
"5807","Arterra","McIntyre","I","Pinot Blanc",2005,"Jun","8","Bloom","Own"
"5808","Arterra","McIntyre","J","Chardonnay",2005,"Jun","7","Bloom","Own"
"5811","Arterra","McIntyre","M","Cabernet Franc",2005,"Jun","6","Bloom","Own"
"5813","Arterra","McIntyre","O","Pinot Noir",2005,"Jun","26","Bloom","Own"
"5815","Arterra","McIntyre","Q","Cabernet Sauvignon",2005,"Jun","11","Bloom","Own"
"5817","Arterra","Nk_Mip","B","Cabernet Sauvignon",2005,"Jun","3","Bloom","Own"
"5824","Arterra","Whitetail","A","Semillon",2005,"Jun","17","Bloom","Own"
"5825","Arterra","Whitetail","B","Semillon",2005,"Jun","17","Bloom","Own"
"5826","Arterra","Whitetail","C","Chardonnay",2005,"Jun","5","Bloom","Own"
"5827","Arterra","Whitetail","D","Sauvignon Blanc",2005,"Jun","13","Bloom","Own"
"5828","Arterra","Whitetail","E","Sauvignon Blanc",2005,"Jun","13","Bloom","Own"
"5829","Arterra","Whitetail","F","Cabernet Sauvignon",2005,"Jun","9","Bloom","Own"
"5830","Arterra","Bearcub","G","Merlot",2004,"Jun","9","Bloom","Own"
"5831","Arterra","Whitetail","H","Pinotage",2005,"Jun","6","Bloom","Own"
"5832","Arterra","Whitetail","I","Gewurztraminer",2005,"Jun","9","Bloom","Own"
"5833","Arterra","Whitetail","J","Riesling",2005,"Jun","16","Bloom","Own"
"5834","Arterra","Whitetail","K","Gewurztraminer",2005,"Jun","13","Bloom","Own"
"5835","Arterra","Whitetail","L","Riesling",2005,"Jun","16","Bloom","Own"
"5836","Arterra","Whitetail","M","Riesling",2005,"Jun","16","Bloom","Own"
"5837","Arterra","Whitetail","N","Pinot Blanc",2005,"Jun","11","Bloom","Own"
"5838","Arterra","Whitetail","O","Sauvignon Blanc",2005,"Jun","16","Bloom","Own"
"5839","Arterra","Whitetail","P","Pinot Gris",2005,"Jun","7","Bloom","Own"
"5840","Arterra","Bearcub","A","Shiraz",2006,"Jun","15","Bloom","Own"
"5841","Arterra","Bearcub","B","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5842","Arterra","Bearcub","C","Cabernet Sauvignon",2006,"Jun","11","Bloom","Own"
"5843","Arterra","Bearcub","D","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5844","Arterra","Bearcub","E","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5845","Arterra","Bearcub","F","Chardonnay",2006,"Jun","9","Bloom","Own"
"5846","Arterra","Bearcub","H","Merlot",2004,"Jun","6","Bloom","Own"
"5848","Arterra","Bearcub","I","Cabernet Franc",2006,"Jun","11","Bloom","Own"
"5849","Arterra","Bearcub","J","Chardonnay",2006,"Jun","8","Bloom","Own"
"5850","Arterra","Bearcub","K","Zinfandel",2006,"Jun","15","Bloom","Own"
"5851","Arterra","Bearcub","L","Pinot Noir",2006,"Jun","10","Bloom","Own"
"5854","Arterra","Bearcub","M","Sauvignon Blanc",2006,"Jun","12","Bloom","Own"
"5855","Arterra","Bearcub","N","Sauvignon Blanc",2006,"Jun","12","Bloom","Own"
"5856","Arterra","Bearcub","O","Chardonnay",2006,"Jun","9","Bloom","Own"
"5857","Arterra","Bearcub","P","Pinot Noir",2006,"Jun","9","Bloom","Own"
"5858","Arterra","Bearcub","Q","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5859","Arterra","Bearcub","R","Sauvignon Blanc",2006,"Jun","11","Bloom","Own"
"5887","Arterra","Bullpine","A","Merlot",2004,"Jun","7","Bloom","Own"
"5890","Arterra","Bullpine","B","Merlot",2004,"Jun","7","Bloom","Own"
"5891","Arterra","Bullpine","C","Merlot",2004,"Jun","8","Bloom","Own"
"5892","Arterra","Bullpine","D","Merlot",2004,"Jun","7","Bloom","Own"
"5893","Arterra","Bullpine","F","Merlot",2004,"Jun","8","Bloom","Own"
"5894","Arterra","Bullpine","G","Merlot",2004,"Jun","8","Bloom","Own"
"5895","Arterra","Bullpine","E","Shiraz",2006,"Jun","14","Bloom","Own"
"5896","Arterra","Bullpine","K","Merlot",2004,"Jun","7","Bloom","Own"
"5897","Arterra","Bullpine","O","Merlot",2004,"Jun","11","Bloom","Own"
"5898","Arterra","Bullpine","H","Shiraz",2006,"Jun","14","Bloom","Own"
"5899","Arterra","Bullpine","I","Viognier",2006,"Jun","12","Bloom","Own"
"5900","Arterra","Bullpine","J","Chardonnay",2006,"Jun","8","Bloom","Own"
"5901","Arterra","Bullpine","U","Merlot",2004,"Jun","8","Bloom","Own"
"5902","Arterra","Bullpine","L","Shiraz",2006,"Jun","14","Bloom","Own"
"5903","Arterra","Bullpine","M","Chardonnay",2006,"Jun","9","Bloom","Own"
"5904","Arterra","Bullpine","N","Pinot Noir",2006,"Jun","10","Bloom","Own"
"5905","Arterra","Bullpine","Z1","Merlot",2004,"Jun","8","Bloom","Own"
"5906","Arterra","Bullpine","P","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5907","Arterra","Bullpine","R","Chardonnay",2006,"Jun","8","Bloom","Own"
"5908","Arterra","Bullpine","S","Cabernet Sauvignon",2006,"Jun","13","Bloom","Own"
"5909","Arterra","Bullpine","T","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5911","Arterra","Bullpine","V","Cabernet Sauvignon",2006,"Jun","13","Bloom","Own"
"5912","Arterra","Bullpine","W","Cabernet Sauvignon",2006,"Jun","12","Bloom","Own"
"5913","Arterra","Bullpine","X","Pinot Noir",2006,"Jun","10","Bloom","Own"
"5914","Arterra","Bullpine","Y","Sauvignon Blanc",2006,"Jun","12","Bloom","Own"
"5916","Arterra","Bullpine","Z2","Pinot Noir",2006,"Jun","10","Bloom","Own"
"5917","Arterra","Bullpine","Z3","Sauvignon Blanc",2006,"Jun","12","Bloom","Own"
"5918","Arterra","HMV","A1","Ehrenfelser",2006,"Jun","20","Bloom","Own"
"5919","Arterra","HMV","A2","Ehrenfelser",2006,"Jun","20","Bloom","Own"
"5920","Arterra","HMV","B","Pinot Blanc",2006,"Jun","20","Bloom","Own"
"5921","Arterra","HMV","C","Pinot Blanc",2006,"Jun","20","Bloom","Own"
"5922","Arterra","HMV","D","Ehrenfelser",2006,"Jun","20","Bloom","Own"
"5923","Arterra","HMV","E","Pinot Blanc",2006,"Jun","20","Bloom","Own"
"5924","Arterra","HMV","F1","Chardonnay",2006,"Jun","20","Bloom","Own"
"5925","Arterra","HMV","F2","Chardonnay",2006,"Jun","20","Bloom","Own"
"5926","Arterra","HMV","G1","Gewurztraminer",2006,"Jun","20","Bloom","Own"
"5927","Arterra","HMV","G2","Gewurztraminer",2006,"Jun","20","Bloom","Own"
"5928","Arterra","HMV","H","Chardonnay",2006,"Jun","20","Bloom","Own"
"5929","Arterra","HMV","I","Chardonnay",2006,"Jun","20","Bloom","Own"
"5930","Arterra","HMV","J1","Chardonnay",2006,"Jun","20","Bloom","Own"
"5931","Arterra","HMV","J2","Chardonnay",2006,"Jun","20","Bloom","Own"
"5932","Arterra","HMV","K","Gewurztraminer",2006,"Jun","25","Bloom","Own"
"5933","Arterra","HMV","L","Gewurztraminer",2006,"Jun","25","Bloom","Own"
"5934","Arterra","HMV","M","Gewurztraminer",2006,"Jun","28","Bloom","Own"
"5935","Arterra","HMV","N1","Gamay Noir",2006,"Jun","28","Bloom","Own"
"5936","Arterra","HMV","N2","Gamay Noir",2006,"Jun","28","Bloom","Own"
"5937","Arterra","HMV","O1","Pinot Noir",2006,"Jun","28","Bloom","Own"
"5938","Arterra","HMV","O2","Pinot Noir",2006,"Jun","28","Bloom","Own"
"5939","Arterra","HMV","P1","Gewurztraminer",2006,"Jun","25","Bloom","Own"
"5940","Arterra","HMV","P2","Gewurztraminer",2006,"Jun","25","Bloom","Own"
"5941","Arterra","HMV","Q","Gewurztraminer",2006,"Jun","25","Bloom","Own"
"5942","Arterra","HMV","R","Pinot Blanc",2006,"Jun","25","Bloom","Own"
"5943","Arterra","HMV","S","Gewurztraminer",2006,"Jun","25","Bloom","Own"
"5944","Arterra","HMV","T","Gewurztraminer",2006,"Jun","28","Bloom","Own"
"5946","Arterra","Jentsch","B","Pinot Noir",2006,"Jun","6","Bloom","Own"
"5947","Arterra","Jentsch","C","Pinot Gris",2006,"Jun","7","Bloom","Own"
"5948","Arterra","Jentsch","D","Gewurztraminer",2006,"Jun","7","Bloom","Own"
"5950","Arterra","McIntyre","A","Riesling",2006,"Jun","11","Bloom","Own"
"5951","Arterra","McIntyre","B","Riesling",2006,"Jun","11","Bloom","Own"
"5952","Arterra","McIntyre","C","Riesling",2006,"Jun","11","Bloom","Own"
"5953","Arterra","McIntyre","D","Chenin Blanc",2006,"Jun","11","Bloom","Own"
"5954","Arterra","McIntyre","E","Sauvignon Blanc",2006,"Jun","11","Bloom","Own"
"5955","Arterra","McIntyre","F","Sauvignon Blanc",2006,"Jun","11","Bloom","Own"
"5956","Arterra","McIntyre","G","Gewurztraminer",2006,"Jun","11","Bloom","Own"
"5957","Arterra","McIntyre","H","Pinot Gris",2006,"Jun","9","Bloom","Own"
"5958","Arterra","McIntyre","I","Pinot Blanc",2006,"Jun","9","Bloom","Own"
"5959","Arterra","McIntyre","J","Chardonnay",2006,"Jun","9","Bloom","Own"
"5960","Arterra","McIntyre","K","Petit Verdot",2006,"Jun","11","Bloom","Own"
"5961","Arterra","McIntyre","L","Malbec",2006,"Jun","11","Bloom","Own"
"5962","Arterra","McIntyre","M","Cabernet Franc",2006,"Jun","11","Bloom","Own"
"5964","Arterra","McIntyre","O","Pinot Noir",2006,"Jun","9","Bloom","Own"
"5965","Arterra","McIntyre","P","Shiraz",2006,"Jun","11","Bloom","Own"
"5966","Arterra","McIntyre","Q","Cabernet Sauvignon",2006,"Jun","11","Bloom","Own"
"5970","Arterra","McIntyre","N","Merlot",2004,"Jun","11","Bloom","Own"
"5971","Arterra","Nk_Mip","B","Cabernet Sauvignon",2006,"Jun","7","Bloom","Own"
"5972","Arterra","Nk_Mip","C","Shiraz",2006,"Jun","10","Bloom","Own"
"5973","Arterra","Nk_Mip","D","Cabernet Franc",2006,"Jun","8","Bloom","Own"
"5974","Arterra","Nk_Mip","A","Merlot",2004,"May","30","Bloom","Own"
"5981","Arterra","Whitetail","A","Semillon",2006,"Jun","11","Bloom","Own"
"5982","Arterra","Whitetail","B","Semillon",2006,"Jun","11","Bloom","Own"
"5983","Arterra","Whitetail","C","Chardonnay",2006,"Jun","8","Bloom","Own"
"5984","Arterra","Whitetail","D","Sauvignon Blanc",2006,"Jun","8","Bloom","Own"
"5985","Arterra","Whitetail","E","Sauvignon Blanc",2006,"Jun","8","Bloom","Own"
"5986","Arterra","Whitetail","F","Cabernet Sauvignon",2006,"Jun","11","Bloom","Own"
"5988","Arterra","Whitetail","H","Pinotage",2006,"Jun","11","Bloom","Own"
"5989","Arterra","Whitetail","I","Gewurztraminer",2006,"Jun","8","Bloom","Own"
"5990","Arterra","Whitetail","J","Riesling",2006,"Jun","11","Bloom","Own"
"5991","Arterra","Whitetail","K","Gewurztraminer",2006,"Jun","8","Bloom","Own"
"5992","Arterra","Whitetail","L","Riesling",2006,"Jun","11","Bloom","Own"
"5993","Arterra","Whitetail","M","Riesling",2006,"Jun","11","Bloom","Own"
"5994","Arterra","Whitetail","N","Pinot Blanc",2006,"Jun","8","Bloom","Own"
"5995","Arterra","Whitetail","O","Sauvignon Blanc",2006,"Jun","8","Bloom","Own"
"5996","Arterra","Whitetail","P","Pinot Gris",2006,"Jun","8","Bloom","Own"
"5997","Arterra","Bearcub","A","Shiraz",2007,"Jun","11","Bloom","Own"
"5998","Arterra","Bearcub","B","Cabernet Sauvignon",2007,"Jun","12","Bloom","Own"
"5999","Arterra","Bearcub","C","Cabernet Sauvignon",2007,"Jun","10","Bloom","Own"
"6000","Arterra","Bearcub","D","Cabernet Sauvignon",2007,"Jun","12","Bloom","Own"
"6001","Arterra","Bearcub","E","Cabernet Sauvignon",2007,"Jun","12","Bloom","Own"
"6002","Arterra","Bearcub","F","Chardonnay",2007,"Jun","6","Bloom","Own"
"6005","Arterra","Bearcub","I","Cabernet Franc",2007,"Jun","12","Bloom","Own"
"6006","Arterra","Bearcub","J","Chardonnay",2007,"Jun","7","Bloom","Own"
"6007","Arterra","Bearcub","K","Zinfandel",2007,"Jun","11","Bloom","Own"
"6008","Arterra","Bearcub","L","Pinot Noir",2007,"Jun","7","Bloom","Own"
"6011","Arterra","Bearcub","M","Sauvignon Blanc",2007,"Jun","10","Bloom","Own"
"6012","Arterra","Bearcub","N","Sauvignon Blanc",2007,"Jun","10","Bloom","Own"
"6013","Arterra","Bearcub","O","Chardonnay",2007,"Jun","5","Bloom","Own"
"6014","Arterra","Bearcub","P","Pinot Noir",2007,"Jun","7","Bloom","Own"
"6015","Arterra","Bearcub","Q","Cabernet Sauvignon",2007,"Jun","12","Bloom","Own"
"6016","Arterra","Bearcub","R","Sauvignon Blanc",2007,"Jun","10","Bloom","Own"
"6017","Arterra","Whitetail","G","Merlot",2004,"Jun","10","Bloom","Own"
"6043","Arterra","BSV2","1","Shiraz",2007,"Jun","12","Bloom","Own"
"6045","Arterra","BSV2","3","Shiraz",2007,"Jun","12","Bloom","Own"
"6046","Arterra","BSV2","4","Cabernet Sauvignon",2007,"Jun","15","Bloom","Own"
"6052","Arterra","Bullpine","E","Shiraz",2007,"Jun","12","Bloom","Own"
"6053","Arterra","Bullpine","A","Merlot",2005,"Jun","3","Bloom","Own"
"6054","Arterra","Bullpine","B","Merlot",2005,"Jun","3","Bloom","Own"
"6055","Arterra","Bullpine","H","Shiraz",2007,"Jun","12","Bloom","Own"
"6056","Arterra","Bullpine","I","Viognier",2007,"Jun","10","Bloom","Own"
"6057","Arterra","Bullpine","J","Chardonnay",2007,"Jun","6","Bloom","Own"
"6058","Arterra","Bullpine","C","Merlot",2005,"Jun","4","Bloom","Own"
"6059","Arterra","Bullpine","L","Shiraz",2007,"Jun","12","Bloom","Own"
"6060","Arterra","Bullpine","M","Chardonnay",2007,"Jun","7","Bloom","Own"
"6061","Arterra","Bullpine","N","Pinot Noir",2007,"Jun","8","Bloom","Own"
"6062","Arterra","Bullpine","D","Merlot",2005,"Jun","3","Bloom","Own"
"6063","Arterra","Bullpine","P","Cabernet Sauvignon",2007,"Jun","10","Bloom","Own"
"6064","Arterra","Bullpine","R","Chardonnay",2007,"Jun","6","Bloom","Own"
"6065","Arterra","Bullpine","S","Cabernet Sauvignon",2007,"Jun","11","Bloom","Own"
"6066","Arterra","Bullpine","T","Cabernet Sauvignon",2007,"Jun","10","Bloom","Own"
"6067","Arterra","Bullpine","F","Merlot",2005,"Jun","4","Bloom","Own"
"6068","Arterra","Bullpine","V","Cabernet Sauvignon",2007,"Jun","11","Bloom","Own"
"6069","Arterra","Bullpine","W","Cabernet Sauvignon",2007,"Jun","10","Bloom","Own"
"6070","Arterra","Bullpine","X","Pinot Noir",2007,"Jun","8","Bloom","Own"
"6071","Arterra","Bullpine","Y","Sauvignon Blanc",2007,"Jun","10","Bloom","Own"
"6072","Arterra","Bullpine","G","Merlot",2005,"Jun","4","Bloom","Own"
"6073","Arterra","Bullpine","Z2","Pinot Noir",2007,"Jun","8","Bloom","Own"
"6074","Arterra","Bullpine","Z3","Sauvignon Blanc",2007,"Jun","10","Bloom","Own"
"6075","Arterra","HMV","A1","Ehrenfelser",2007,"Jun","15","Bloom","Own"
"6076","Arterra","HMV","A2","Ehrenfelser",2007,"Jun","15","Bloom","Own"
"6077","Arterra","HMV","B","Pinot Blanc",2007,"Jun","13","Bloom","Own"
"6078","Arterra","HMV","C","Pinot Blanc",2007,"Jun","13","Bloom","Own"
"6079","Arterra","HMV","D","Ehrenfelser",2007,"Jun","18","Bloom","Own"
"6080","Arterra","HMV","E","Pinot Blanc",2007,"Jun","18","Bloom","Own"
"6081","Arterra","HMV","F1","Chardonnay",2007,"Jun","17","Bloom","Own"
"6082","Arterra","HMV","F2","Chardonnay",2007,"Jun","17","Bloom","Own"
"6083","Arterra","HMV","G1","Gewurztraminer",2007,"Jun","20","Bloom","Own"
"6084","Arterra","HMV","G2","Gewurztraminer",2007,"Jun","20","Bloom","Own"
"6085","Arterra","HMV","H","Chardonnay",2007,"Jun","17","Bloom","Own"
"6086","Arterra","HMV","I","Chardonnay",2007,"Jun","17","Bloom","Own"
"6087","Arterra","HMV","J1","Chardonnay",2007,"Jun","17","Bloom","Own"
"6088","Arterra","HMV","J2","Chardonnay",2007,"Jun","17","Bloom","Own"
