"company","vineyard","block","variety","year","month","day","event"
"Arterra","Dark_Horse","D","Cabernet Franc","2018","May","30","bloom"
"Arterra","Dark_Horse","E","Chardonnay","2018","May","30","bloom"
"Arterra","Dark_Horse","F","Merlot","2018","Jun","03","bloom"
"Arterra","Dark_Horse","G","Pinot Noir","2018","May","31","bloom"
"Arterra","Dark_Horse","I","Pinot Blanc","2018","Jun","04","bloom"
"Arterra","Dark_Horse","J","Merlot","2018","Jun","03","bloom"
"Arterra","Dark_Horse","K","Merlot","2018","Jun","03","bloom"
"Arterra","Dark_Horse","L","Muscat","2018","Jun","09","bloom"
"Arterra","Dark_Horse","N","Chardonnay","2018","May","30","bloom"
"Arterra","Driver","1","Merlot","2018","Jun","03","bloom"
"Arterra","Driver","2","Merlot","2018","Jun","03","bloom"
"Arterra","Driver","3","Shiraz","2018","Jun","03","bloom"
"Arterra","Fairbrother","1","Merlot","2018","May","30","bloom"
"Arterra","Fairbrother","2","Merlot","2018","May","30","bloom"
"Arterra","Fairbrother ","3","Merlot","2018","May","30","bloom"
"Arterra","HMV","F1","Chardonnay","2018","Jun","09","bloom"
"Arterra","HMV","F2","Chardonnay","2018","Jun","04","bloom"
"Arterra","HMV","G1","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","HMV","G2","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","HMV","H","Chardonnay","2018","Jun","09","bloom"
"Arterra","HMV","J","Chardonnay","2018","Jun","09","bloom"
"Arterra","HMV","K","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","HMV","N","Gamay Noir","2018","Jun","09","bloom"
"Arterra","HMV","O","Pinot Noir","2018","Jun","09","bloom"
"Arterra","HMV","P","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","HMV","Q","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","HMV","R","Pinot Blanc","2018","Jun","12","bloom"
"Arterra","HMV","S","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","HMV","T","Gewurtztraminer","2018","Jun","11","bloom"
"Arterra","Jentsch","A","Merlot","2018","Jun","08","bloom"
"Arterra","Jentsch","D","Gewurtztraminer","2018","Jun","04","bloom"
"Arterra","Jentsch","E","Cabernet Franc","2018","Jun","06","bloom"
"Arterra","JTV","A","Riesling","2018","Jun","03","bloom"
"Arterra","Larose","Souto - 1","Cabernet Franc","2018","Jun","06","bloom"
"Arterra","Larose","Souto - 2","Merlot","2018","Jun","06","bloom"
"Arterra","Larose","Souto - 3","Merlot","2018","Jun","05","bloom"
"Arterra","Larose","Souto - 4","Merlot","2018","Jun","05","bloom"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2018","Jun","03","bloom"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2018","Jun","03","bloom"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2018","Jun","05","bloom"
"Arterra","Larose","Thompson - 1","Petit Verdot","2018","Jun","03","bloom"
"Arterra","Larose","Thompson - 3","Merlot","2018","Jun","03","bloom"
"Arterra","Larose","Thompson - 5","Merlot","2018","Jun","02","bloom"
"Arterra","Larose","Thompson - 6","Merlot","2018","Jun","06","bloom"
"Arterra","McIntyre","A ","Riesling","2018","Jun","07","bloom"
"Arterra","McIntyre","B","Pinot Noir","2018","Jun","07","bloom"
"Arterra","McIntyre","C","Pinot Noir","2018","Jun","06","bloom"
"Arterra","McIntyre","D","Chenin Blanc","2018","Jun","06","bloom"
"Arterra","McIntyre","D2","Gewurtztraminer","2018","Jun","07","bloom"
"Arterra","McIntyre","E","Sauvignon Blanc","2018","Jun","06","bloom"
"Arterra","McIntyre","F","Sauvignon Blanc","2018","Jun","03","bloom"
"Arterra","McIntyre","G","Gewurtztraminer","2018","Jun","02","bloom"
"Arterra","McIntyre","H","Pinot Gris","2018","May","31","bloom"
"Arterra","McIntyre","L","Malbec","2018","Jun","04","bloom"
"Arterra","McIntyre","M","Cabernet Franc","2018","Jun","01","bloom"
"Arterra","McIntyre","N","Fallow","2018","Jun","03","bloom"
"Arterra","McIntyre","O","Pinot Noir","2018","Jun","03","bloom"
"Arterra","McIntyre","P","Pinot Noir","2018","Jun","03","bloom"
"Arterra","McIntyre","Q","Cabernet Sauvignon","2018","Jun","01","bloom"
"Arterra","Naramata","A","Merlot","2018","Jun","01","bloom"
"Arterra","Naramata","B ","Merlot","2018","Jun","02","bloom"
"Arterra","Naramata","C","Malbec","2018","Jun","03","bloom"
"Arterra","Naramata","D","Cabernet Franc","2018","Jun","03","bloom"
"Arterra","Naramata","E","Petit Verdot","2018","Jun","04","bloom"
"Arterra","Naramata","F","Cabernet Sauvignon","2018","Jun","03","bloom"
"Arterra","NK_MIP","A","Merlot","2018","Jun","08","bloom"
"Arterra","NK_MIP","B","Cabernet Sauvignon","2018","Jun","03","bloom"
"Arterra","NK_MIP","C","Shiraz","2018","Jun","07","bloom"
"Arterra","NK_MIP","D","Cabernet Franc","2018","Jun","07","bloom"
"Arterra","NK_MIP","E","Merlot","2018","Jun","03","bloom"
"Arterra","NK_MIP","F","Shiraz","2018","Jun","03","bloom"
"Arterra","NK_MIP","G","Merlot","2018","Jun","07","bloom"
"Arterra","Perfect Hedge","A","Viognier","2018","Jun","07","bloom"
"Arterra","Perfect Hedge","B","Malbec","2018","Jun","03","bloom"
"Arterra","Perfect Hedge","C","Shiraz","2018","Jun","08","bloom"
"Arterra","Perfect Hedge","D","Merlot","2018","Jun","03","bloom"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2018","Jun","08","bloom"
"Arterra","Plut","A","Chardonnay","2018","Jun","08","bloom"
"Arterra","Plut","B","Pinot Gris","2018","Jun","07","bloom"
"Arterra","Plut","C","Malbec","2018","Jun","07","bloom"
"Arterra","Plut","D","Petit Verdot","2018","Jun","08","bloom"
"Arterra","Plut","G","Merlot","2018","Jun","08","bloom"
"Arterra","Plut","H","Merlot","2018","Jun","08","bloom"
"Arterra","Sumac","A","Gewurtztraminer","2018","Jun","03","bloom"
"Arterra","Sumac","B","Gewurtztraminer","2018","Jun","07","bloom"
"Arterra","Sumac","D","Pinot Noir","2018","Jun","05","bloom"
"Arterra","Thomas","B","Chardonnay","2018","Jun","02","bloom"
"Arterra","Thomas","C","Pinot Gris","2018","Jun","05","bloom"
"Arterra","Thomas","E","Chardonnay","2018","Jun","06","bloom"
"Arterra","Thomas","F","Chardonnay","2018","Jun","01","bloom"
"Arterra","Thomas","G","Pinot Gris","2018","Jun","05","bloom"
"Arterra","Thomas","H","Pinot Gris","2018","Jun","02","bloom"
"Arterra","Thomas","I","Chardonnay","2018","Jun","04","bloom"
"Arterra","Thomas","J","Pinot Gris","2018","Jun","06","bloom"
"Arterra","Thomas","L","Chardonnay","2018","Jun","06","bloom"
"Arterra","Thomas","M","Viognier","2018","Jun","05","bloom"
"Arterra","Thomas","N","Viognier","2018","Jun","05","bloom"
"Arterra","Thomas","O","Pinot Gris","2018","Jun","06","bloom"
"Arterra","Thomas","P","Pinot Gris","2018","Jun","04","bloom"
"Arterra","Thomas","Q","Pinot Gris","2018","Jun","02","bloom"
"Arterra","Thomas","R","Pinot Noir","2018","Jun","16","bloom"
"Arterra","Thomas","S","Pinot Gris","2018","Jun","18","bloom"
"Arterra","Thomas ","K","Chardonnay","2018","Jun","16","bloom"
"Arterra","Whitetail","A","Semillon","2018","Jun","16","bloom"
"Arterra","Bearcub","A","Shiraz","2017","Jun","15","bloom"
"Arterra","Bearcub","B","Cabernet Sauvignon","2017","Jun","12","bloom"
"Arterra","Bearcub","C","Cabernet Sauvignon","2017","Jun","12","bloom"
"Arterra","Bearcub","D","Cabernet Sauvignon","2017","Jun","12","bloom"
"Arterra","Bearcub","E","Cabernet Sauvignon","2017","Jun","12","bloom"
"Arterra","Bearcub","F","Shiraz","2017","Jun","16","bloom"
"Arterra","Bearcub","G","Merlot","2017","Jun","16","bloom"
"Arterra","Bearcub","H","Merlot","2017","Jun","18","bloom"
"Arterra","Bearcub","I","Cabernet Franc","2017","Jun","12","bloom"
"Arterra","Bearcub","K","Zinfandel","2017","Jun","10","bloom"
"Arterra","Bearcub","L","Pinot Noir","2017","Jun","08","bloom"
"Arterra","Bearcub","M","Sauvignon Blanc","2017","Jun","18","bloom"
"Arterra","Bearcub","N","Sauvignon Blanc","2017","Jun","18","bloom"
"Arterra","Bearcub","O","Shiraz","2017","Jun","20","bloom"
"Arterra","Bearcub","P","Pinot Noir","2017","Jun","08","bloom"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2017","Jun","08","bloom"
"Arterra","BSV1","4C","Merlot","2017","Jun","16","bloom"
"Arterra","BSV1","4D","Chardonnay","2017","Jun","13","bloom"
"Arterra","BSV1","4G","Cabernet Franc","2017","Jun","13","bloom"
"Arterra","BSV1","5A","Merlot","2017","Jun","16","bloom"
"Arterra","BSV1","5C","Chardonnay","2017","Jun","13","bloom"
"Arterra","BSV2","A","Shiraz","2017","Jun","17","bloom"
"Arterra","BSV2","A2","Cabernet Franc","2017","Jun","13","bloom"
"Arterra","BSV2","B","Merlot","2017","Jun","14","bloom"
"Arterra","BSV2","C","Shiraz","2017","Jun","17","bloom"
"Arterra","BSV2","D","Cabernet Sauvignon","2017","Jun","15","bloom"
"Arterra","BSV2","E","Merlot","2017","Jun","14","bloom"
"Arterra","Bullpine","A","Merlot","2017","Jun","13","bloom"
"Arterra","Bullpine","B","Merlot","2017","Jun","13","bloom"
"Arterra","Bullpine","C","Merlot","2017","Jun","13","bloom"
"Arterra","Bullpine","D","Merlot","2017","Jun","13","bloom"
"Arterra","Bullpine","E","Shiraz","2017","Jun","14","bloom"
"Arterra","Bullpine","F","Merlot","2017","Jun","12","bloom"
"Arterra","Bullpine","G","Merlot","2017","Jun","12","bloom"
"Arterra","Bullpine","H","Shiraz","2017","Jun","15","bloom"
"Arterra","Bullpine","I","Viognier","2017","Jun","13","bloom"
"Arterra","Bullpine","J","Merlot","2017","Jun","11","bloom"
"Arterra","Bullpine","K","Merlot","2017","Jun","12","bloom"
"Arterra","Bullpine","L","Shiraz","2017","Jun","15","bloom"
"Arterra","Bullpine","N","Pinot Noir","2017","Jun","12","bloom"
"Arterra","Bullpine","O","Merlot","2017","Jun","13","bloom"
"Arterra","Bullpine","P","Cabernet Sauvignon","2017","Jun","10","bloom"
"Arterra","Bullpine","R","Cabernet Sauvignon","2017","Jun","10","bloom"
"Arterra","Bullpine","S","Cabernet Sauvignon","2017","Jun","09","bloom"
"Arterra","Bullpine","T","Cabernet Sauvignon","2017","Jun","10","bloom"
"Arterra","Bullpine","U","Merlot","2017","Jun","11","bloom"
"Arterra","Bullpine","V","Cabernet Sauvignon","2017","Jun","09","bloom"
"Arterra","Bullpine","W","Cabernet Sauvignon","2017","Jun","09","bloom"
"Arterra","Bullpine","X","Pinot Noir","2017","Jun","11","bloom"
"Arterra","Bullpine","Y","Sauvignon Blanc","2017","Jun","10","bloom"
"Arterra","Bullpine","Z1","Merlot","2017","Jun","12","bloom"
"Arterra","Bullpine","Z2","Shiraz","2017","Jun","12","bloom"
"Arterra","Dark_Horse","A","Tempranillo","2017","Jun","17","bloom"
"Arterra","Dark_Horse","B","Chardonnay","2017","Jun","12","bloom"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2017","Jun","16","bloom"
"Arterra","Dark_Horse","D","Cabernet Franc","2017","Jun","13","bloom"
"Arterra","Dark_Horse","E","Chardonnay","2017","Jun","12","bloom"
"Arterra","Dark_Horse","F","Merlot","2017","Jun","17","bloom"
"Arterra","Dark_Horse","G","Pinot Noir","2017","Jun","13","bloom"
"Arterra","Dark_Horse","H","Riesling","2017","Jun","17","bloom"
"Arterra","Dark_Horse","I","Pinot Blanc","2017","Jun","17","bloom"
"Arterra","Dark_Horse","J","Merlot","2017","Jun","16","bloom"
"Arterra","Dark_Horse","K","Merlot","2017","Jun","16","bloom"
"Arterra","Dark_Horse","L","Muscat","2017","Jun","20","bloom"
"Arterra","Dark_Horse","N","Chardonnay","2017","Jun","12","bloom"
"Arterra","Driver","1","Merlot","2017","Jun","12","bloom"
"Arterra","Driver","2","Merlot","2017","Jun","10","bloom"
"Arterra","Driver","3","Shiraz","2017","Jun","14","bloom"
"Arterra","Fairbrother","1","Merlot","2017","Jun","13","bloom"
"Arterra","Fairbrother","2","Merlot","2017","Jun","13","bloom"
"Arterra","Fairbrother ","3","Merlot","2017","Jun","13","bloom"
"Arterra","Jentsch","A","Merlot","2017","Jun","18","bloom"
"Arterra","Jentsch","B","Pinot Noir","2017","Jun","21","bloom"
"Arterra","Jentsch","E","Cabernet Franc","2017","Jun","20","bloom"
"Arterra","JTV","A","Riesling","2017","Jun","21","bloom"
"Arterra","Larose","Souto - 1","Cabernet Franc","2017","Jun","23","bloom"
"Arterra","Larose","Souto - 2","Merlot","2017","Jun","22","bloom"
"Arterra","Larose","Souto - 3","Merlot","2017","Jun","21","bloom"
"Arterra","Larose","Souto - 4","Merlot","2017","Jun","16","bloom"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2017","Jun","18","bloom"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2017","Jun","20","bloom"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2017","Jun","20","bloom"
"Arterra","Larose","Thompson - 1","Petit Verdot","2017","Jun","17","bloom"
"Arterra","Larose","Thompson - 3","Merlot","2017","Jun","17","bloom"
"Arterra","Larose","Thompson - 5","Merlot","2017","Jun","18","bloom"
"Arterra","McIntyre","E","Sauvignon Blanc","2017","Jun","10","bloom"
"Arterra","McIntyre","F","Sauvignon Blanc","2017","Jun","11","bloom"
"Arterra","McIntyre","G","Gewurtztraminer","2017","Jun","14","bloom"
"Arterra","McIntyre","H","Pinot Gris","2017","Jun","11","bloom"
"Arterra","McIntyre","J","Chardonnay","2017","Jun","10","bloom"
"Arterra","McIntyre","K","Petit Verdot","2017","Jun","14","bloom"
"Arterra","McIntyre","L","Malbec","2017","Jun","10","bloom"
"Arterra","Thomas","B","Chardonnay","2017","Jun","21","bloom"
"Arterra","Thomas","C","Pinot Gris","2017","Jun","21","bloom"
"Arterra","Thomas","D","Pinot Gris","2017","Jun","13","bloom"
"Arterra","Thomas","E","Chardonnay","2017","Jun","20","bloom"
"Arterra","Thomas","F","Chardonnay","2017","Jun","20","bloom"
"Arterra","Thomas","G","Pinot Gris","2017","Jun","15","bloom"
"Arterra","Thomas","H","Pinot Gris","2017","Jun","15","bloom"
"Arterra","Thomas","I","Chardonnay","2017","Jun","17","bloom"
"Arterra","Thomas","J","Pinot Gris","2017","Jun","17","bloom"
"Arterra","Thomas","L","Chardonnay","2017","Jun","20","bloom"
"Arterra","Thomas","M","Viognier","2017","Jun","20","bloom"
"Arterra","Thomas","N","Viognier","2017","Jun","15","bloom"
"Arterra","Thomas","O","Pinot Gris","2017","Jun","18","bloom"
"Arterra","Thomas","P","Pinot Gris","2017","Jun","21","bloom"
"Arterra","Thomas","Q","Pinot Gris","2017","Jun","18","bloom"
"Arterra","Thomas","R","Pinot Noir","2017","Jun","18","bloom"
"Arterra","Thomas","S","Pinot Gris","2017","Jun","22","bloom"
"Arterra","Thomas ","K","Chardonnay","2017","Jun","16","bloom"
"Arterra","Whitetail","A","Semillon","2017","Jun","14","bloom"
"Arterra","Bearcub","A","Shiraz","2016","Jun","01","bloom"
"Arterra","Bearcub","B","Cabernet Sauvignon","2016","May","25","bloom"
"Arterra","Bearcub","C","Cabernet Sauvignon","2016","May","25","bloom"
"Arterra","Bearcub","D","Cabernet Sauvignon","2016","May","26","bloom"
"Arterra","Bearcub","E","Cabernet Sauvignon","2016","May","25","bloom"
"Arterra","Bearcub","F","Shiraz","2016","May","26","bloom"
"Arterra","Bearcub","G","Merlot","2016","May","26","bloom"
"Arterra","Bearcub","H","Merlot","2016","May","26","bloom"
"Arterra","Bearcub","I","Cabernet Franc","2016","May","24","bloom"
"Arterra","Bearcub","K","Zinfandel","2016","May","23","bloom"
"Arterra","Bearcub","L","Pinot Noir","2016","May","24","bloom"
"Arterra","Bearcub","M","Sauvignon Blanc","2016","May","24","bloom"
"Arterra","Bearcub","N","Sauvignon Blanc","2016","May","28","bloom"
"Arterra","Bearcub","O","Shiraz","2016","May","24","bloom"
"Arterra","Bearcub","P","Pinot Noir","2016","May","22","bloom"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2016","May","24","bloom"
"Arterra","Bearcub","R","Sauvignon Blanc","2016","May","24","bloom"
"Arterra","BSV1","4C","Merlot","2016","May","31","bloom"
"Arterra","BSV1","4D","Chardonnay","2016","May","26","bloom"
"Arterra","BSV1","4F","Semillon","2016","Jun","02","bloom"
"Arterra","BSV1","4G","Cabernet Franc","2016","May","27","bloom"
"Arterra","BSV1","5A","Merlot","2016","May","30","bloom"
"Arterra","BSV1","5B1","Malbec","2016","May","31","bloom"
"Arterra","BSV1","5B2","Zinfandel","2016","May","27","bloom"
"Arterra","BSV1","5B3","Tempranillo","2016","Jun","04","bloom"
"Arterra","BSV1","5C","Chardonnay","2016","May","29","bloom"
"Arterra","BSV2","A","Shiraz","2016","Jun","01","bloom"
"Arterra","BSV2","A2","Cabernet Franc","2016","May","24","bloom"
"Arterra","BSV2","B","Merlot","2016","May","25","bloom"
"Arterra","BSV2","C","Shiraz","2016","Jun","01","bloom"
"Arterra","BSV2","D","Cabernet Sauvignon","2016","May","26","bloom"
"Arterra","BSV2","E","Merlot","2016","May","27","bloom"
"Arterra","Bullpine","A","Merlot","2016","May","31","bloom"
"Arterra","Bullpine","B","Merlot","2016","May","27","bloom"
"Arterra","Bullpine","C","Merlot","2016","May","30","bloom"
"Arterra","Bullpine","D","Merlot","2016","May","28","bloom"
"Arterra","Bullpine","E","Shiraz","2016","Jun","01","bloom"
"Arterra","Bullpine","F","Merlot","2016","May","26","bloom"
"Arterra","Bullpine","G","Merlot","2016","May","29","bloom"
"Arterra","Bullpine","H","Shiraz","2016","Jun","03","bloom"
"Arterra","Bullpine","I","Viognier","2016","May","28","bloom"
"Arterra","Bullpine","J","Merlot","2016","May","24","bloom"
"Arterra","Bullpine","K","Merlot","2016","May","28","bloom"
"Arterra","Bullpine","L","Shiraz","2016","Jun","03","bloom"
"Arterra","Bullpine","N","Pinot Noir","2016","May","24","bloom"
"Arterra","Bullpine","O","Merlot","2016","May","30","bloom"
"Arterra","Bullpine","P","Cabernet Sauvignon","2016","May","28","bloom"
"Arterra","Bullpine","R","Cabernet Sauvignon","2016","May","30","bloom"
"Arterra","Bullpine","S","Cabernet Sauvignon","2016","May","31","bloom"
"Arterra","Bullpine","T","Cabernet Sauvignon","2016","May","27","bloom"
"Arterra","Bullpine","U","Merlot","2016","May","28","bloom"
"Arterra","Bullpine","V","Cabernet Sauvignon","2016","May","30","bloom"
"Arterra","Bullpine","W","Cabernet Sauvignon","2016","May","27","bloom"
"Arterra","Bullpine","X","Pinot Noir","2016","May","28","bloom"
"Arterra","Bullpine","Y","Sauvignon Blanc","2016","May","31","bloom"
"Arterra","Bullpine","Z1","Merlot","2016","May","30","bloom"
"Arterra","Bullpine","Z2","Shiraz","2016","May","25","bloom"
"Arterra","Dark_Horse","A","Tempranillo","2016","Jun","01","bloom"
"Arterra","Dark_Horse","B","Chardonnay","2016","May","25","bloom"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2016","May","30","bloom"
"Arterra","Dark_Horse","D","Cabernet Franc","2016","Jun","01","bloom"
"Arterra","Dark_Horse","E","Chardonnay","2016","May","25","bloom"
"Arterra","Dark_Horse","F","Merlot","2016","May","29","bloom"
"Arterra","Dark_Horse","G","Pinot Noir","2016","May","27","bloom"
"Arterra","Dark_Horse","H","Riesling","2016","May","28","bloom"
"Arterra","Dark_Horse","I","Pinot Blanc","2016","May","28","bloom"
"Arterra","Dark_Horse","J","Merlot","2016","May","31","bloom"
"Arterra","Dark_Horse","K","Merlot","2016","May","31","bloom"
"Arterra","Dark_Horse","L","Muscat","2016","Jun","01","bloom"
"Arterra","Dark_Horse","M","Marsanne","2016","Jun","02","bloom"
"Arterra","Driver","1","Merlot","2016","May","23","bloom"
"Arterra","Driver","2","Merlot","2016","May","23","bloom"
"Arterra","Driver","3","Shiraz","2016","May","24","bloom"
"Arterra","Fairbrother","1","Merlot","2016","May","28","bloom"
"Arterra","Fairbrother","2","Merlot","2016","May","28","bloom"
"Arterra","Fairbrother ","3","Merlot","2016","May","28","bloom"
"Arterra","HMV","A","Fallow","2016","May","31","bloom"
"Arterra","HMV","B","Fallow","2016","May","30","bloom"
"Arterra","HMV","D","Fallow","2016","May","31","bloom"
"Arterra","HMV","E","Fallow","2016","May","30","bloom"
"Arterra","HMV","F1","Chardonnay","2016","Jun","02","bloom"
