"company","vineyard","block","variety","year","month","day","event","dates","dayofyear"
"Arterra","Bullpine","T","Cabernet Sauvignon","2011",5,"02","budburst","2011-5-02","122"
"Arterra","Bullpine","U","Merlot","2011",5,"04","budburst","2011-5-04","124"
"Arterra","Bullpine","V","Cabernet Sauvignon","2011",5,"03","budburst","2011-5-03","123"
"Arterra","Bullpine","W","Cabernet Sauvignon","2011",5,"03","budburst","2011-5-03","123"
"Arterra","Bullpine","X","Pinot Noir","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Bullpine","Y","Sauvignon Blanc","2011",5,"03","budburst","2011-5-03","123"
"Arterra","Bullpine","Z1","Merlot","2011",5,"05","budburst","2011-5-05","125"
"Arterra","Bullpine","Z2","Shiraz","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Dark_Horse","A","Tempranillo","2011",5,"13","budburst","2011-5-13","133"
"Arterra","Dark_Horse","B","Chardonnay","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Dark_Horse","D","Cabernet Franc","2011",5,"08","budburst","2011-5-08","128"
"Arterra","Dark_Horse","E","Chardonnay","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Dark_Horse","F","Merlot","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Dark_Horse","G","Pinot Noir","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Dark_Horse","H","Riesling","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Dark_Horse","I","Pinot Blanc","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Dark_Horse","J","Merlot","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Dark_Horse","K","Merlot","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Dark_Horse","L","Muscat","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Dark_Horse","M","Marsanne","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Driver","1","Merlot","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Driver","2","Merlot","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Driver","3","Shiraz","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Fairbrother","1","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Fairbrother","2","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Fairbrother ","3","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","A","Fallow","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","B","Fallow","2011",5,"09","budburst","2011-5-09","129"
"Arterra","HMV","D","Fallow","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","E","Fallow","2011",5,"09","budburst","2011-5-09","129"
"Arterra","HMV","F1","Chardonnay","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","F2","Chardonnay","2011",5,"09","budburst","2011-5-09","129"
"Arterra","HMV","G1","Gewurtztraminer","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","G2","Gewurtztraminer","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","H","Chardonnay","2011",5,"08","budburst","2011-5-08","128"
"Arterra","HMV","J","Chardonnay","2011",5,"09","budburst","2011-5-09","129"
"Arterra","HMV","K","Gewurtztraminer","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","M","Muscat","2011",5,"12","budburst","2011-5-12","132"
"Arterra","HMV","N","Gamay Noir","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","O","Pinot Noir","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","P","Gewurtztraminer","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","Q","Gewurtztraminer","2011",5,"07","budburst","2011-5-07","127"
"Arterra","HMV","R","Pinot Blanc","2011",5,"12","budburst","2011-5-12","132"
"Arterra","HMV","S","Gewurtztraminer","2011",5,"10","budburst","2011-5-10","130"
"Arterra","HMV","T","Gewurtztraminer","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Jentsch","A","Merlot","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Jentsch","B","Pinot Noir","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Jentsch","C","Pinot Gris","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Jentsch","D","Gewurtztraminer","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Jentsch","E","Cabernet Franc","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Larose","Souto - 1","Cabernet Franc","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Larose","Souto - 2","Merlot","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Larose","Souto - 3","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Larose","Souto - 4","Merlot","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2011",5,"14","budburst","2011-5-14","134"
"Arterra","Larose","Thompson - 1","Petit Verdot","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Larose","Thompson - 3","Merlot","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Larose","Thompson - 5","Merlot","2011",5,"12","budburst","2011-5-12","132"
"Arterra","McIntyre","E","Sauvignon Blanc","2011",5,"04","budburst","2011-5-04","124"
"Arterra","McIntyre","F","Sauvignon Blanc","2011",5,"04","budburst","2011-5-04","124"
"Arterra","McIntyre","G","Gewurtztraminer","2011",5,"04","budburst","2011-5-04","124"
"Arterra","McIntyre","H","Pinot Gris","2011",5,"02","budburst","2011-5-02","122"
"Arterra","McIntyre","L","Malbec","2011",5,"07","budburst","2011-5-07","127"
"Arterra","NK_MIP","E","Merlot","2011",5,"09","budburst","2011-5-09","129"
"Arterra","NK_MIP","F","Shiraz","2011",5,"07","budburst","2011-5-07","127"
"Arterra","NK_MIP","G","Merlot","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Perfect Hedge","A","Viognier","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Perfect Hedge","B","Malbec","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Perfect Hedge","C","Shiraz","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Perfect Hedge","D","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Plut","A","Chardonnay","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Plut","B","Pinot Gris","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Plut","C","Malbec","2011",5,"08","budburst","2011-5-08","128"
"Arterra","Plut","D","Petit Verdot","2011",5,"09","budburst","2011-5-09","129"
"Arterra","Plut","G","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Plut","H","Merlot","2011",5,"10","budburst","2011-5-10","130"
"Arterra","Sumac","A","Gewurtztraminer","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Sumac","B","Gewurtztraminer","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Sumac","C","Riesling","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Sumac","D","Pinot Noir","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Thomas","A","Viognier","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Thomas","B","Chardonnay","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Thomas","D","Pinot Gris","2011",5,"04","budburst","2011-5-04","124"
"Arterra","Thomas","E","Chardonnay","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Thomas","F","Chardonnay","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Thomas","G","Pinot Gris","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Thomas","H","Pinot Gris","2011",5,"12","budburst","2011-5-12","132"
"Arterra","Thomas","I","Chardonnay","2011",5,"07","budburst","2011-5-07","127"
"Arterra","Thomas","J","Pinot Gris","2011",5,"03","budburst","2011-5-03","123"
"Arterra","Thomas","L","Chardonnay","2011",5,"13","budburst","2011-5-13","133"
"Arterra","Thomas","M","Viognier","2011",5,"13","budburst","2011-5-13","133"
"Arterra","Thomas","N","Viognier","2011",5,"16","budburst","2011-5-16","136"
"Arterra","Thomas","O","Pinot Gris","2011",5,"11","budburst","2011-5-11","131"
"Arterra","Thomas","P","Pinot Gris","2011",5,"17","budburst","2011-5-17","137"
"Arterra","Thomas","Q","Pinot Gris","2011",5,"17","budburst","2011-5-17","137"
"Arterra","Thomas","R","Pinot Noir","2011",5,"15","budburst","2011-5-15","135"
"Arterra","Thomas","S","Pinot Gris","2011",5,"15","budburst","2011-5-15","135"
"Arterra","Whitetail","A","Semillon","2011",5,"14","budburst","2011-5-14","134"
"Arterra","Whitetail","E","Sauvignon Blanc","2011",5,"08","budburst","2011-5-08","128"
"Arterra","Bearcub","A","Shiraz","2010",4,"22","budburst","2010-4-22","112"
"Arterra","Bearcub","B","Cabernet Sauvignon","2010",4,"29","budburst","2010-4-29","119"
"Arterra","Bearcub","C","Cabernet Sauvignon","2010",4,"26","budburst","2010-4-26","116"
"Arterra","Bearcub","D","Cabernet Sauvignon","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Bearcub","E","Cabernet Sauvignon","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Bearcub","G","Merlot","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Bearcub","H","Merlot","2010",5,"06","budburst","2010-5-06","126"
"Arterra","Bearcub","I","Cabernet Franc","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bearcub","J","Shiraz","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bearcub","K","Zinfandel","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Bearcub","L","Pinot Noir","2010",4,"26","budburst","2010-4-26","116"
"Arterra","Bearcub","M","Sauvignon Blanc","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Bearcub","N","Sauvignon Blanc","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Bearcub","O","Shiraz","2010",6,"01","budburst","2010-6-01","152"
"Arterra","Bearcub","P","Pinot Noir","2010",4,"22","budburst","2010-4-22","112"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Bearcub","R","Sauvignon Blanc","2010",4,"29","budburst","2010-4-29","119"
"Arterra","BSV1","4D","Chardonnay","2010",4,"26","budburst","2010-4-26","116"
"Arterra","BSV1","4G","Cabernet Franc","2010",4,"23","budburst","2010-4-23","113"
"Arterra","BSV1","5A","Merlot","2010",4,"30","budburst","2010-4-30","120"
"Arterra","BSV1","5B1","Malbec","2010",4,"26","budburst","2010-4-26","116"
"Arterra","BSV1","5B2","Zinfandel","2010",4,"26","budburst","2010-4-26","116"
"Arterra","BSV1","5B3","Tempranillo","2010",4,"26","budburst","2010-4-26","116"
"Arterra","BSV1","5C","Chardonnay","2010",4,"26","budburst","2010-4-26","116"
"Arterra","BSV2","A","Shiraz","2010",6,"02","budburst","2010-6-02","153"
"Arterra","BSV2","B","Merlot","2010",4,"29","budburst","2010-4-29","119"
"Arterra","BSV2","C","Shiraz","2010",4,"30","budburst","2010-4-30","120"
"Arterra","BSV2","D","Cabernet Sauvignon","2010",4,"27","budburst","2010-4-27","117"
"Arterra","BSV2","E","Merlot","2010",6,"01","budburst","2010-6-01","152"
"Arterra","Bullpine","A","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","B","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","C","Merlot","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Bullpine","D","Merlot","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Bullpine","E","Shiraz","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Bullpine","F","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","G","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","H","Shiraz","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Bullpine","I","Viognier","2010",4,"26","budburst","2010-4-26","116"
"Arterra","Bullpine","J","Merlot","2010",4,"20","budburst","2010-4-20","110"
"Arterra","Bullpine","K","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","L","Shiraz","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Bullpine","M","Cabernet Sauvignon","2010",4,"20","budburst","2010-4-20","110"
"Arterra","Bullpine","N","Pinot Noir","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","O","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","P","Cabernet Sauvignon","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Bullpine","R","Cabernet Sauvignon","2010",4,"19","budburst","2010-4-19","109"
"Arterra","Bullpine","S","Cabernet Sauvignon","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Bullpine","T","Cabernet Sauvignon","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","U","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","V","Cabernet Sauvignon","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Bullpine","W","Cabernet Sauvignon","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Bullpine","X","Pinot Noir","2010",4,"22","budburst","2010-4-22","112"
"Arterra","Bullpine","Y","Sauvignon Blanc","2010",4,"20","budburst","2010-4-20","110"
"Arterra","Bullpine","Z1","Merlot","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Dark_Horse","A","Tempranillo","2010",4,"29","budburst","2010-4-29","119"
"Arterra","Dark_Horse","B","Chardonnay","2010",4,"21","budburst","2010-4-21","111"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Dark_Horse","D","Cabernet Franc","2010",4,"21","budburst","2010-4-21","111"
"Arterra","Dark_Horse","E","Chardonnay","2010",4,"20","budburst","2010-4-20","110"
"Arterra","Dark_Horse","F","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Dark_Horse","G","Pinot Noir","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Dark_Horse","H","Riesling","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Dark_Horse","I","Pinot Blanc","2010",4,"22","budburst","2010-4-22","112"
"Arterra","Dark_Horse","J","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Dark_Horse","K","Merlot","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Dark_Horse","L","Muscat","2010",4,"26","budburst","2010-4-26","116"
"Arterra","Dark_Horse","M","Marsanne","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Dark_Horse","N","Chardonnay","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Driver","1","Merlot","2010",4,"20","budburst","2010-4-20","110"
"Arterra","Driver","2","Merlot","2010",4,"19","budburst","2010-4-19","109"
"Arterra","Driver","3","Shiraz","2010",4,"19","budburst","2010-4-19","109"
"Arterra","Fairbrother","1","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Fairbrother","2","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Fairbrother ","3","Merlot","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Jentsch","B","Pinot Noir","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Jentsch","C","Pinot Gris","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Jentsch","D","Gewurtztraminer","2010",4,"29","budburst","2010-4-29","119"
"Arterra","Jentsch","E","Cabernet Franc","2010",4,"25","budburst","2010-4-25","115"
"Arterra","Larose","Souto - 1","Cabernet Franc","2010",5,"02","budburst","2010-5-02","122"
"Arterra","Larose","Souto - 2","Merlot","2010",5,"02","budburst","2010-5-02","122"
"Arterra","Larose","Souto - 3","Merlot","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Larose","Souto - 4","Merlot","2010",5,"01","budburst","2010-5-01","121"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2010",5,"03","budburst","2010-5-03","123"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2010",5,"01","budburst","2010-5-01","121"
"Arterra","Larose","Thompson - 1","Petit Verdot","2010",5,"03","budburst","2010-5-03","123"
"Arterra","Larose","Thompson - 3","Merlot","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Larose","Thompson - 5","Merlot","2010",5,"04","budburst","2010-5-04","124"
"Arterra","McIntyre","E","Sauvignon Blanc","2010",4,"19","budburst","2010-4-19","109"
"Arterra","McIntyre","F","Sauvignon Blanc","2010",4,"19","budburst","2010-4-19","109"
"Arterra","McIntyre","G","Gewurtztraminer","2010",4,"19","budburst","2010-4-19","109"
"Arterra","McIntyre","H","Pinot Gris","2010",4,"18","budburst","2010-4-18","108"
"Arterra","McIntyre","L","Malbec","2010",4,"20","budburst","2010-4-20","110"
"Arterra","NK_MIP","E","Merlot","2010",4,"30","budburst","2010-4-30","120"
"Arterra","NK_MIP","F","Shiraz","2010",4,"29","budburst","2010-4-29","119"
"Arterra","NK_MIP","G","Merlot","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Perfect Hedge","A","Viognier","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Perfect Hedge","B","Malbec","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Perfect Hedge","C","Shiraz","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Perfect Hedge","D","Merlot","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Plut","A","Chardonnay","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Plut","B","Pinot Gris","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Plut","C","Malbec","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Plut","D","Petit Verdot","2010",4,"29","budburst","2010-4-29","119"
"Arterra","Plut","G","Merlot","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Plut","H","Merlot","2010",4,"28","budburst","2010-4-28","118"
"Arterra","Sumac","A","Gewurtztraminer","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Thomas","A","Viognier","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Thomas","B","Chardonnay","2010",4,"24","budburst","2010-4-24","114"
"Arterra","Thomas","D","Pinot Gris","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Thomas","E","Chardonnay","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Thomas","F","Chardonnay","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Thomas","G","Pinot Gris","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Thomas","H","Pinot Gris","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Thomas","I","Chardonnay","2010",4,"20","budburst","2010-4-20","110"
"Arterra","Thomas","J","Pinot Gris","2010",4,"16","budburst","2010-4-16","106"
"Arterra","Thomas","L","Chardonnay","2010",4,"30","budburst","2010-4-30","120"
"Arterra","Thomas","M","Viognier","2010",4,"26","budburst","2010-4-26","116"
"Arterra","Thomas","N","Viognier","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Thomas","O","Pinot Gris","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Thomas","P","Pinot Gris","2010",5,"05","budburst","2010-5-05","125"
"Arterra","Thomas","Q","Pinot Gris","2010",4,"27","budburst","2010-4-27","117"
"Arterra","Whitetail","A","Semillon","2010",4,"29","budburst","2010-4-29","119"
"Arterra","Whitetail","B","Riesling","2010",4,"26","budburst","2010-4-26","116"
"Arterra","Whitetail","C","Chardonnay","2010",4,"22","budburst","2010-4-22","112"
"Arterra","Whitetail","D","Sauvignon Blanc","2010",4,"23","budburst","2010-4-23","113"
"Arterra","Whitetail","E","Sauvignon Blanc","2010",4,"21","budburst","2010-4-21","111"
"Arterra","Bearcub","A","Shiraz","2009",4,"29","budburst","2009-4-29","119"
"Arterra","Bearcub","B","Cabernet Sauvignon","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bearcub","C","Cabernet Sauvignon","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bearcub","D","Cabernet Sauvignon","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bearcub","E","Cabernet Sauvignon","2009",5,"10","budburst","2009-5-10","130"
"Arterra","Bearcub","F","Shiraz","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bearcub","G","Merlot","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bearcub","H","Merlot","2009",5,"11","budburst","2009-5-11","131"
"Arterra","Bearcub","I","Cabernet Franc","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bearcub","J","Shiraz","2009",5,"02","budburst","2009-5-02","122"
"Arterra","Bearcub","K","Zinfandel","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bearcub","L","Pinot Noir","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bearcub","M","Sauvignon Blanc","2009",5,"02","budburst","2009-5-02","122"
"Arterra","Bearcub","N","Sauvignon Blanc","2009",5,"02","budburst","2009-5-02","122"
"Arterra","Bearcub","O","Shiraz","2009",5,"02","budburst","2009-5-02","122"
"Arterra","Bearcub","P","Pinot Noir","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bearcub","R","Sauvignon Blanc","2009",5,"02","budburst","2009-5-02","122"
"Arterra","BSV1","4C","Merlot","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","4D","Chardonnay","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","4F","Semillon","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","4G","Cabernet Franc","2009",5,"13","budburst","2009-5-13","133"
"Arterra","BSV1","5A","Merlot","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","5B1","Malbec","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","5B2","Zinfandel","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","5B3","Tempranillo","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV1","5C","Chardonnay","2009",5,"10","budburst","2009-5-10","130"
"Arterra","BSV2","A","Shiraz","2009",5,"11","budburst","2009-5-11","131"
"Arterra","BSV2","B","Merlot","2009",5,"13","budburst","2009-5-13","133"
"Arterra","BSV2","C","Shiraz","2009",5,"11","budburst","2009-5-11","131"
"Arterra","BSV2","D","Cabernet Sauvignon","2009",5,"15","budburst","2009-5-15","135"
"Arterra","BSV2","E","Merlot","2009",5,"13","budburst","2009-5-13","133"
"Arterra","Bullpine","A","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","B","Merlot","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bullpine","C","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","D","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","E","Shiraz","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bullpine","F","Merlot","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bullpine","G","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","H","Shiraz","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bullpine","I","Viognier","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bullpine","J","Merlot","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bullpine","K","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","L","Shiraz","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bullpine","M","Cabernet Sauvignon","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bullpine","N","Pinot Noir","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bullpine","O","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","P","Cabernet Sauvignon","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","R","Cabernet Sauvignon","2009",5,"03","budburst","2009-5-03","123"
"Arterra","Bullpine","S","Cabernet Sauvignon","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bullpine","T","Cabernet Sauvignon","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","U","Merlot","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","V","Cabernet Sauvignon","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Bullpine","W","Cabernet Sauvignon","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","X","Pinot Noir","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Bullpine","Y","Sauvignon Blanc","2009",5,"05","budburst","2009-5-05","125"
"Arterra","Bullpine","Z1","Merlot","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Driver","1","Merlot","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Driver","2","Merlot","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Driver","3","Shiraz","2009",5,"02","budburst","2009-5-02","122"
"Arterra","HMV","A","Fallow","2009",5,"04","budburst","2009-5-04","124"
"Arterra","HMV","B","Fallow","2009",5,"04","budburst","2009-5-04","124"
"Arterra","HMV","D","Fallow","2009",5,"04","budburst","2009-5-04","124"
"Arterra","HMV","E","Fallow","2009",5,"06","budburst","2009-5-06","126"
"Arterra","HMV","F1","Chardonnay","2009",5,"03","budburst","2009-5-03","123"
"Arterra","HMV","F2","Chardonnay","2009",5,"03","budburst","2009-5-03","123"
"Arterra","HMV","G1","Gewurtztraminer","2009",5,"03","budburst","2009-5-03","123"
"Arterra","HMV","G2","Gewurtztraminer","2009",5,"03","budburst","2009-5-03","123"
"Arterra","HMV","H","Chardonnay","2009",5,"06","budburst","2009-5-06","126"
"Arterra","HMV","J","Chardonnay","2009",5,"03","budburst","2009-5-03","123"
"Arterra","HMV","K","Gewurtztraminer","2009",5,"08","budburst","2009-5-08","128"
"Arterra","HMV","M","Muscat","2009",5,"08","budburst","2009-5-08","128"
"Arterra","HMV","N","Gamay Noir","2009",5,"11","budburst","2009-5-11","131"
"Arterra","HMV","O","Pinot Noir","2009",5,"11","budburst","2009-5-11","131"
"Arterra","HMV","P","Gewurtztraminer","2009",5,"04","budburst","2009-5-04","124"
"Arterra","HMV","Q","Gewurtztraminer","2009",5,"04","budburst","2009-5-04","124"
"Arterra","HMV","R","Pinot Blanc","2009",5,"11","budburst","2009-5-11","131"
"Arterra","HMV","S","Gewurtztraminer","2009",5,"06","budburst","2009-5-06","126"
"Arterra","HMV","T","Gewurtztraminer","2009",5,"06","budburst","2009-5-06","126"
"Arterra","Jentsch","B","Pinot Noir","2009",5,"09","budburst","2009-5-09","129"
"Arterra","Jentsch","C","Pinot Gris","2009",5,"09","budburst","2009-5-09","129"
"Arterra","Jentsch","D","Gewurtztraminer","2009",5,"10","budburst","2009-5-10","130"
"Arterra","Jentsch","E","Cabernet Franc","2009",5,"07","budburst","2009-5-07","127"
"Arterra","Larose","Souto - 1","Cabernet Franc","2009",5,"11","budburst","2009-5-11","131"
"Arterra","Larose","Souto - 2","Merlot","2009",5,"11","budburst","2009-5-11","131"
"Arterra","Larose","Souto - 3","Merlot","2009",5,"02","budburst","2009-5-02","122"
"Arterra","Larose","Souto - 4","Merlot","2009",5,"04","budburst","2009-5-04","124"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2009",5,"02","budburst","2009-5-02","122"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2009",5,"08","budburst","2009-5-08","128"
